site,url,title,content_snippet,source,ground_truth
rust-book,https://doc.rust-lang.org/std/macro.println.html,println in std - Rust,"[Skip to main content](https://doc.rust-lang.org/std/macro.println.html#main-content) [Settings](https://doc.rust-lang.org/settings.html) [Help](https://doc.rust-lang.org/help.html) ## [println](https://doc.rust-lang.org/std/macro.println.html#) [![logo](https://doc.rust-lang.org/static.files/rust-logo-9a9549ea.svg)](https://doc.rust-lang.org/std/index.html) ##  [std](https://doc.rust-lang.org/std/index.html)1.95.0 (59807616e 2026-04-14) # Macro println Copy item path 1.0.0 · [Source](https://doc.rust-lang.org/src/std/macros.rs.html#138-145) [Search](https://doc.rust-lang.org/std/macro.println.html?search=) [Settings](https://doc.rust-lang.org/settings.html) [Help](https://doc.rust-lang.org/help.html) Summary  ``` macro_rules! println {     () => { ... };     ($($arg:tt)*) => { ... }; } ``` Expand description Prints to the standard output, with a newline. On all platforms, the newline is the LINE FEED character (`\n`/`U+000A`) alone (no additional CARRIAGE RETURN (`\r`/`U+000D`)). This macro uses the same syntax as [`format!`](https://doc.rust-lang.org/std/macro.format.html ""macro std::format""), but writes to the standard output instead. See [`std::fmt`](https://doc.rust-lang.org/std/fmt/index.html ""mod std::fmt"") for more information. The `println!` macro will lock the standard output on each call. If you call `println!` within a hot loop, this behavior may be the bottleneck of the loop. To avoid this, lock stdout with [`io::stdout().lock()`](https://doc.rust-lang.org/std/io/struct.Stdout.html ""struct std::io::Stdout""):  ``` use std::io::{stdout, Write};  let mut lock = stdout().lock(); writeln!(lock, ""hello world"").unwrap(); ``` [](https://play.rust-lang.org/?code=%23!%5Ballow\(unused\)%5D%0Afn+main\(\)+%7B%0A++++use+std::io::%7Bstdout,+Write%7D;%0A++++%0A++++let+mut+lock+=+stdout\(\).lock\(\);%0A++++writeln!\(lock,+%22hello+world%22\).unwrap\(\);%0A%7D&edition=2024 ""Run code"") Use `println!` only for the primary output of your program. Use [`eprintln!`](https://d",v14_cache,HELPFUL
rust-book,https://doc.rust-lang.org/book/ch01-00-getting-started.html,Getting Started - The Rust Programming Language,"## Keyboard shortcuts Press `←` or `→` to navigate between chapters Press `S` or `/` to search in the book Press `?` to show this help Press `Esc` to hide this help   * Auto   * Light   * Rust   * Coal   * Navy   * Ayu   # The Rust Programming Language [ ](https://doc.rust-lang.org/book/print.html ""Print this book"") [ ](https://github.com/rust-lang/book ""Git repository"") # [Getting Started](https://doc.rust-lang.org/book/ch01-00-getting-started.html#getting-started) Let’s start your Rust journey! There’s a lot to learn, but every journey starts somewhere. In this chapter, we’ll discuss:   * Installing Rust on Linux, macOS, and Windows   * Writing a program that prints `Hello, world!`   * Using `cargo`, Rust’s package manager and build system  [ ](https://doc.rust-lang.org/book/ch00-00-introduction.html ""Previous chapter"") [ ](https://doc.rust-lang.org/book/ch01-01-installation.html ""Next chapter"") [ ](https://doc.rust-lang.org/book/ch00-00-introduction.html ""Previous chapter"") [ ](https://doc.rust-lang.org/book/ch01-01-installation.html ""Next chapter"") ",v14_cache,NON-HELPFUL
rust-book,https://doc.rust-lang.org/book/ch07-00-managing-growing-projects-with-packages-crates-and-modules.html,"Packages, Crates, and Modules - The Rust Programming Language","## Keyboard shortcuts Press `←` or `→` to navigate between chapters Press `S` or `/` to search in the book Press `?` to show this help Press `Esc` to hide this help   * Auto   * Light   * Rust   * Coal   * Navy   * Ayu   # The Rust Programming Language [ ](https://doc.rust-lang.org/book/print.html ""Print this book"") [ ](https://github.com/rust-lang/book ""Git repository"") # [Packages, Crates, and Modules](https://doc.rust-lang.org/book/ch07-00-managing-growing-projects-with-packages-crates-and-modules.html#packages-crates-and-modules) As you write large programs, organizing your code will become increasingly important. By grouping related functionality and separating code with distinct features, you’ll clarify where to find code that implements a particular feature and where to go to change how a feature works. The programs we’ve written so far have been in one module in one file. As a project grows, you should organize code by splitting it into multiple modules and then multiple files. A package can contain multiple binary crates and optionally one library crate. As a package grows, you can extract parts into separate crates that become external dependencies. This chapter covers all these techniques. For very large projects comprising a set of interrelated packages that evolve together, Cargo provides workspaces, which we’ll cover in [“Cargo Workspaces”](https://doc.rust-lang.org/book/ch14-03-cargo-workspaces.html) in Chapter 14. We’ll also discuss encapsulating implementation details, which lets you reuse code at a higher level: Once you’ve implemented an operation, other code can call your code via its public interface without having to know how the implementation works. The way you write code defines which parts are public for other code to use and which parts are private implementation details that you reserve the right to change. This is another way to limit the amount of detail you have to keep in your head. A related concept is scope: The nested context in wh",v14_cache,HELPFUL
rust-book,https://doc.rust-lang.org/cargo/,Introduction - The Cargo Book,"## Keyboard shortcuts Press `←` or `→` to navigate between chapters Press `S` or `/` to search in the book Press `?` to show this help Press `Esc` to hide this help   * Auto   * Light   * Rust   * Coal   * Navy   * Ayu   # The Cargo Book To get started with Cargo, install Cargo (and Rust) and set up your first [_crate_](https://doc.rust-lang.org/cargo/appendix/glossary.html#crate """"crate"" \(glossary entry\)""). **[Cargo Guide](https://doc.rust-lang.org/cargo/guide/index.html)** The guide will give you all you need to know about how to use Cargo to develop Rust packages. **[Cargo Reference](https://doc.rust-lang.org/cargo/reference/index.html)** The reference covers the details of various areas of Cargo. **[Cargo Commands](https://doc.rust-lang.org/cargo/commands/index.html)** The commands will let you interact with Cargo using its command-line interface. **[Frequently Asked Questions](https://doc.rust-lang.org/cargo/faq.html)** **Appendices:**   * [Glossary](https://doc.rust-lang.org/cargo/appendix/glossary.html)   * [Git Authentication](https://doc.rust-lang.org/cargo/appendix/git-authentication.html)   **Other Documentation:**   * [Changelog](https://doc.rust-lang.org/cargo/CHANGELOG.html) — Detailed notes about changes in Cargo in each release.   * [Rust documentation website](https://doc.rust-lang.org/) — Links to official Rust documentation and tools.  [ ](https://doc.rust-lang.org/cargo/getting-started/index.html ""Next chapter"") [ ](https://doc.rust-lang.org/cargo/getting-started/index.html ""Next chapter"") ",v14_cache,NON-HELPFUL
rust-book,https://doc.rust-lang.org/book/ch14-00-more-about-cargo.html,More about Cargo and Crates.io - The Rust Programming Language,"## Keyboard shortcuts Press `←` or `→` to navigate between chapters Press `S` or `/` to search in the book Press `?` to show this help Press `Esc` to hide this help   * Auto   * Light   * Rust   * Coal   * Navy   * Ayu   # The Rust Programming Language [ ](https://doc.rust-lang.org/book/print.html ""Print this book"") [ ](https://github.com/rust-lang/book ""Git repository"") # [More About Cargo and Crates.io](https://doc.rust-lang.org/book/ch14-00-more-about-cargo.html#more-about-cargo-and-cratesio) So far, we’ve used only the most basic features of Cargo to build, run, and test our code, but it can do a lot more. In this chapter, we’ll discuss some of its other, more advanced features to show you how to do the following:   * Customize your build through release profiles.   * Publish libraries on [crates.io](https://crates.io/).   * Organize large projects with workspaces.   * Install binaries from [crates.io](https://crates.io/).   * Extend Cargo using custom commands.   Cargo can do even more than the functionality we cover in this chapter, so for a full explanation of all its features, see [its documentation](https://doc.rust-lang.org/cargo/). [ ](https://doc.rust-lang.org/book/ch13-04-performance.html ""Previous chapter"") [ ](https://doc.rust-lang.org/book/ch14-01-release-profiles.html ""Next chapter"") [ ](https://doc.rust-lang.org/book/ch13-04-performance.html ""Previous chapter"") [ ](https://doc.rust-lang.org/book/ch14-01-release-profiles.html ""Next chapter"") ",v14_cache,NON-HELPFUL
rust-book,https://doc.rust-lang.org/book/appendix-05-editions.html,E - Editions - The Rust Programming Language,"## Keyboard shortcuts Press `←` or `→` to navigate between chapters Press `S` or `/` to search in the book Press `?` to show this help Press `Esc` to hide this help   * Auto   * Light   * Rust   * Coal   * Navy   * Ayu   # The Rust Programming Language [ ](https://doc.rust-lang.org/book/print.html ""Print this book"") [ ](https://github.com/rust-lang/book ""Git repository"") ## [Appendix E: Editions](https://doc.rust-lang.org/book/appendix-05-editions.html#appendix-e-editions) In Chapter 1, you saw that `cargo new` adds a bit of metadata to your _Cargo.toml_ file about an edition. This appendix talks about what that means! The Rust language and compiler have a six-week release cycle, meaning users get a constant stream of new features. Other programming languages release larger changes less often; Rust releases smaller updates more frequently. After a while, all of these tiny changes add up. But from release to release, it can be difficult to look back and say, “Wow, between Rust 1.10 and Rust 1.31, Rust has changed a lot!” Every three years or so, the Rust team produces a new Rust _edition_. Each edition brings together the features that have landed into a clear package with fully updated documentation and tooling. New editions ship as part of the usual six-week release process. Editions serve different purposes for different people:   * For active Rust users, a new edition brings together incremental changes into an easy-to-understand package.   * For non-users, a new edition signals that some major advancements have landed, which might make Rust worth another look.   * For those developing Rust, a new edition provides a rallying point for the project as a whole.   At the time of this writing, four Rust editions are available: Rust 2015, Rust 2018, Rust 2021, and Rust 2024. This book is written using Rust 2024 edition idioms. The `edition` key in _Cargo.toml_ indicates which edition the compiler should use for your code. If the key doesn’t exist, Rust uses `2015` as t",v14_cache,HELPFUL
rust-book,https://doc.rust-lang.org/nomicon/index.html,Introduction - The Rustonomicon,"## Keyboard shortcuts Press `←` or `→` to navigate between chapters Press `S` or `/` to search in the book Press `?` to show this help Press `Esc` to hide this help     1. [**12.1.** #[panic_handler]](https://doc.rust-lang.org/nomicon/panic-handler.html)     * Auto   * Light   * Rust   * Coal   * Navy   * Ayu   # The Rustonomicon [ ](https://doc.rust-lang.org/nomicon/print.html ""Print this book"") [ ](https://github.com/rust-lang/nomicon ""Git repository"") # [The Rustonomicon](https://doc.rust-lang.org/nomicon/index.html#the-rustonomicon) Warning: This book is incomplete. Documenting everything and rewriting outdated parts take a while. See the [issue tracker](https://github.com/rust-lang/nomicon/issues) to check what’s missing/outdated, and if there are any mistakes or ideas that haven’t been reported, feel free to open a new issue there. ## [The Dark Arts of Unsafe Rust](https://doc.rust-lang.org/nomicon/index.html#the-dark-arts-of-unsafe-rust) > THE KNOWLEDGE IS PROVIDED “AS IS”, WITHOUT WARRANTY OF ANY KIND, EXPRESS OR IMPLIED, INCLUDING BUT NOT LIMITED TO THE WARRANTIES OF UNLEASHING INDESCRIBABLE HORRORS THAT SHATTER YOUR PSYCHE AND SET YOUR MIND ADRIFT IN THE UNKNOWABLY INFINITE COSMOS. The Rustonomicon digs into all the awful details that you need to understand when writing Unsafe Rust programs. Should you wish a long and happy career of writing Rust programs, you should turn back now and forget you ever saw this book. It is not necessary. However if you intend to write unsafe code — or just want to dig into the guts of the language — this book contains lots of useful information. Unlike _[The Rust Programming Language](https://doc.rust-lang.org/book/index.html)_ , we will be assuming considerable prior knowledge. In particular, you should be comfortable with basic systems programming and Rust. If you don’t feel comfortable with these topics, you should consider reading [The Book](https://doc.rust-lang.org/book/index.html) first. That said, we won’t assume you",v14_cache,HELPFUL
rust-book,https://doc.rust-lang.org/stable/book/ch03-01-variables-and-mutability.html,Variables and Mutability - The Rust Programming Language,"## Keyboard shortcuts Press `←` or `→` to navigate between chapters Press `S` or `/` to search in the book Press `?` to show this help Press `Esc` to hide this help   * Auto   * Light   * Rust   * Coal   * Navy   * Ayu   # The Rust Programming Language [ ](https://doc.rust-lang.org/stable/book/print.html ""Print this book"") [ ](https://github.com/rust-lang/book ""Git repository"") ## [Variables and Mutability](https://doc.rust-lang.org/stable/book/ch03-01-variables-and-mutability.html#variables-and-mutability) As mentioned in the [“Storing Values with Variables”](https://doc.rust-lang.org/stable/book/ch02-00-guessing-game-tutorial.html#storing-values-with-variables) section, by default, variables are immutable. This is one of many nudges Rust gives you to write your code in a way that takes advantage of the safety and easy concurrency that Rust offers. However, you still have the option to make your variables mutable. Let’s explore how and why Rust encourages you to favor immutability and why sometimes you might want to opt out. When a variable is immutable, once a value is bound to a name, you can’t change that value. To illustrate this, generate a new project called _variables_ in your _projects_ directory by using `cargo new variables`. Then, in your new _variables_ directory, open _src/main.rs_ and replace its code with the following code, which won’t compile just yet: Filename: src/main.rs  ```  __ [![](https://doc.rust-lang.org/stable/book/img/ferris/does_not_compile.svg)](https://doc.rust-lang.org/stable/book/ch00-00-introduction.html#ferris) fn main() {     let x = 5;     println!(""The value of x is: {x}"");     x = 6;     println!(""The value of x is: {x}""); } ```  Save and run the program using `cargo run`. You should receive an error message regarding an immutability error, as shown in this output:  ```  __ $ cargo run    Compiling variables v0.1.0 (file:///projects/variables) error[E0384]: cannot assign twice to immutable variable `x`  --> src/main.rs:4:5   |",v14_cache,HELPFUL
rust-book,https://doc.rust-lang.org/stable/book/ch03-02-data-types.html,Data Types - The Rust Programming Language,"## Keyboard shortcuts Press `←` or `→` to navigate between chapters Press `S` or `/` to search in the book Press `?` to show this help Press `Esc` to hide this help   * Auto   * Light   * Rust   * Coal   * Navy   * Ayu   # The Rust Programming Language [ ](https://doc.rust-lang.org/stable/book/print.html ""Print this book"") [ ](https://github.com/rust-lang/book ""Git repository"") ## [Data Types](https://doc.rust-lang.org/stable/book/ch03-02-data-types.html#data-types) Every value in Rust is of a certain _data type_ , which tells Rust what kind of data is being specified so that it knows how to work with that data. We’ll look at two data type subsets: scalar and compound. Keep in mind that Rust is a _statically typed_ language, which means that it must know the types of all variables at compile time. The compiler can usually infer what type we want to use based on the value and how we use it. In cases when many types are possible, such as when we converted a `String` to a numeric type using `parse` in the [“Comparing the Guess to the Secret Number”](https://doc.rust-lang.org/stable/book/ch02-00-guessing-game-tutorial.html#comparing-the-guess-to-the-secret-number) section in Chapter 2, we must add a type annotation, like this:  ```   __  #![allow(unused)] fn main() { let guess: u32 = ""42"".parse().expect(""Not a number!""); } ```  If we don’t add the `: u32` type annotation shown in the preceding code, Rust will display the following error, which means the compiler needs more information from us to know which type we want to use:  ```  __ $ cargo build    Compiling no_type_annotations v0.1.0 (file:///projects/no_type_annotations) error[E0284]: type annotations needed  --> src/main.rs:2:9   | 2 |     let guess = ""42"".parse().expect(""Not a number!"");   |         ^^^^^        ----- type must be known at this point   |   = note: cannot satisfy `<_ as FromStr>::Err == _` help: consider giving `guess` an explicit type   | 2 |     let guess: /* Type */ = ""42"".parse().expect(""Not ",v14_cache,HELPFUL
rust-book,https://doc.rust-lang.org/stable/book/ch08-02-strings.html,Storing UTF-8 Encoded Text with Strings - The Rust Programming Language,"## Keyboard shortcuts Press `←` or `→` to navigate between chapters Press `S` or `/` to search in the book Press `?` to show this help Press `Esc` to hide this help   * Auto   * Light   * Rust   * Coal   * Navy   * Ayu   # The Rust Programming Language [ ](https://doc.rust-lang.org/stable/book/print.html ""Print this book"") [ ](https://github.com/rust-lang/book ""Git repository"") ## [Storing UTF-8 Encoded Text with Strings](https://doc.rust-lang.org/stable/book/ch08-02-strings.html#storing-utf-8-encoded-text-with-strings) We talked about strings in Chapter 4, but we’ll look at them in more depth now. New Rustaceans commonly get stuck on strings for a combination of three reasons: Rust’s propensity for exposing possible errors, strings being a more complicated data structure than many programmers give them credit for, and UTF-8. These factors combine in a way that can seem difficult when you’re coming from other programming languages. We discuss strings in the context of collections because strings are implemented as a collection of bytes, plus some methods to provide useful functionality when those bytes are interpreted as text. In this section, we’ll talk about the operations on `String` that every collection type has, such as creating, updating, and reading. We’ll also discuss the ways in which `String` is different from the other collections, namely, how indexing into a `String` is complicated by the differences between how people and computers interpret `String` data. ### [Defining Strings](https://doc.rust-lang.org/stable/book/ch08-02-strings.html#defining-strings) We’ll first define what we mean by the term _string_. Rust has only one string type in the core language, which is the string slice `str` that is usually seen in its borrowed form, `&str`. In Chapter 4, we talked about string slices, which are references to some UTF-8 encoded string data stored elsewhere. String literals, for example, are stored in the program’s binary and are therefore string slices. ",v14_cache,HELPFUL
rust-book,https://doc.rust-lang.org/book/ch03-00-common-programming-concepts.html,Common Programming Concepts - The Rust Programming Language,"## Keyboard shortcuts Press `←` or `→` to navigate between chapters Press `S` or `/` to search in the book Press `?` to show this help Press `Esc` to hide this help   * Auto   * Light   * Rust   * Coal   * Navy   * Ayu   # The Rust Programming Language [ ](https://doc.rust-lang.org/book/print.html ""Print this book"") [ ](https://github.com/rust-lang/book ""Git repository"") # [Common Programming Concepts](https://doc.rust-lang.org/book/ch03-00-common-programming-concepts.html#common-programming-concepts) This chapter covers concepts that appear in almost every programming language and how they work in Rust. Many programming languages have much in common at their core. None of the concepts presented in this chapter are unique to Rust, but we’ll discuss them in the context of Rust and explain the conventions around using them. Specifically, you’ll learn about variables, basic types, functions, comments, and control flow. These foundations will be in every Rust program, and learning them early will give you a strong core to start from. #### [Keywords](https://doc.rust-lang.org/book/ch03-00-common-programming-concepts.html#keywords) The Rust language has a set of _keywords_ that are reserved for use by the language only, much as in other languages. Keep in mind that you cannot use these words as names of variables or functions. Most of the keywords have special meanings, and you’ll be using them to do various tasks in your Rust programs; a few have no current functionality associated with them but have been reserved for functionality that might be added to Rust in the future. You can find the list of the keywords in [Appendix A](https://doc.rust-lang.org/book/appendix-01-keywords.html). [ ](https://doc.rust-lang.org/book/ch02-00-guessing-game-tutorial.html ""Previous chapter"") [ ](https://doc.rust-lang.org/book/ch03-01-variables-and-mutability.html ""Next chapter"") [ ](https://doc.rust-lang.org/book/ch02-00-guessing-game-tutorial.html ""Previous chapter"") [ ](https://doc.rust",v14_cache,HELPFUL
rust-book,https://doc.rust-lang.org/stable/book/ch11-00-testing.html,Writing Automated Tests - The Rust Programming Language,"## Keyboard shortcuts Press `←` or `→` to navigate between chapters Press `S` or `/` to search in the book Press `?` to show this help Press `Esc` to hide this help   * Auto   * Light   * Rust   * Coal   * Navy   * Ayu   # The Rust Programming Language [ ](https://doc.rust-lang.org/stable/book/print.html ""Print this book"") [ ](https://github.com/rust-lang/book ""Git repository"") # [Writing Automated Tests](https://doc.rust-lang.org/stable/book/ch11-00-testing.html#writing-automated-tests) In his 1972 essay “The Humble Programmer,” Edsger W. Dijkstra said that “program testing can be a very effective way to show the presence of bugs, but it is hopelessly inadequate for showing their absence.” That doesn’t mean we shouldn’t try to test as much as we can! _Correctness_ in our programs is the extent to which our code does what we intend it to do. Rust is designed with a high degree of concern about the correctness of programs, but correctness is complex and not easy to prove. Rust’s type system shoulders a huge part of this burden, but the type system cannot catch everything. As such, Rust includes support for writing automated software tests. Say we write a function `add_two` that adds 2 to whatever number is passed to it. This function’s signature accepts an integer as a parameter and returns an integer as a result. When we implement and compile that function, Rust does all the type checking and borrow checking that you’ve learned so far to ensure that, for instance, we aren’t passing a `String` value or an invalid reference to this function. But Rust _can’t_ check that this function will do precisely what we intend, which is return the parameter plus 2 rather than, say, the parameter plus 10 or the parameter minus 50! That’s where tests come in. We can write tests that assert, for example, that when we pass `3` to the `add_two` function, the returned value is `5`. We can run these tests whenever we make changes to our code to make sure any existing correct behavior ha",v14_cache,HELPFUL
rust-book,https://doc.rust-lang.org/book/ch05-02-example-structs.html,An Example Program Using Structs - The Rust Programming Language,"## Keyboard shortcuts Press `←` or `→` to navigate between chapters Press `S` or `/` to search in the book Press `?` to show this help Press `Esc` to hide this help   * Auto   * Light   * Rust   * Coal   * Navy   * Ayu   # The Rust Programming Language [ ](https://doc.rust-lang.org/book/print.html ""Print this book"") [ ](https://github.com/rust-lang/book ""Git repository"") ## [An Example Program Using Structs](https://doc.rust-lang.org/book/ch05-02-example-structs.html#an-example-program-using-structs) To understand when we might want to use structs, let’s write a program that calculates the area of a rectangle. We’ll start by using single variables and then refactor the program until we’re using structs instead. Let’s make a new binary project with Cargo called _rectangles_ that will take the width and height of a rectangle specified in pixels and calculate the area of the rectangle. Listing 5-8 shows a short program with one way of doing exactly that in our project’s _src/main.rs_. Filename: src/main.rs  ```   __  fn main() {     let width1 = 30;     let height1 = 50;      println!(         ""The area of the rectangle is {} square pixels."",         area(width1, height1)     ); }  fn area(width: u32, height: u32) -> u32 {     width * height } ``` [Listing 5-8](https://doc.rust-lang.org/book/ch05-02-example-structs.html#listing-5-8): Calculating the area of a rectangle specified by separate width and height variables Now, run this program using `cargo run`:  ```  __ $ cargo run    Compiling rectangles v0.1.0 (file:///projects/rectangles)     Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.42s      Running `target/debug/rectangles` The area of the rectangle is 1500 square pixels.  ```  This code succeeds in figuring out the area of the rectangle by calling the `area` function with each dimension, but we can do more to make this code clear and readable. The issue with this code is evident in the signature of `area`:  ```   __  fn main() {     let width1 =",v14_cache,HELPFUL
rust-book,https://doc.rust-lang.org/book/ch14-02-publishing-to-crates-io.html,Publishing a Crate to Crates.io - The Rust Programming Language,"## Keyboard shortcuts Press `←` or `→` to navigate between chapters Press `S` or `/` to search in the book Press `?` to show this help Press `Esc` to hide this help   * Auto   * Light   * Rust   * Coal   * Navy   * Ayu   # The Rust Programming Language [ ](https://doc.rust-lang.org/book/print.html ""Print this book"") [ ](https://github.com/rust-lang/book ""Git repository"") ## [Publishing a Crate to Crates.io](https://doc.rust-lang.org/book/ch14-02-publishing-to-crates-io.html#publishing-a-crate-to-cratesio) We’ve used packages from [crates.io](https://crates.io/) as dependencies of our project, but you can also share your code with other people by publishing your own packages. The crate registry at [crates.io](https://crates.io/) distributes the source code of your packages, so it primarily hosts code that is open source. Rust and Cargo have features that make your published package easier for people to find and use. We’ll talk about some of these features next and then explain how to publish a package. ### [Making Useful Documentation Comments](https://doc.rust-lang.org/book/ch14-02-publishing-to-crates-io.html#making-useful-documentation-comments) Accurately documenting your packages will help other users know how and when to use them, so it’s worth investing the time to write documentation. In Chapter 3, we discussed how to comment Rust code using two slashes, `//`. Rust also has a particular kind of comment for documentation, known conveniently as a _documentation comment_ , that will generate HTML documentation. The HTML displays the contents of documentation comments for public API items intended for programmers interested in knowing how to _use_ your crate as opposed to how your crate is _implemented_. Documentation comments use three slashes, `///`, instead of two and support Markdown notation for formatting the text. Place documentation comments just before the item they’re documenting. Listing 14-1 shows documentation comments for an `add_one` function in a ",v14_cache,HELPFUL
rust-book,https://doc.rust-lang.org/book/appendix-01-keywords.html,A - Keywords - The Rust Programming Language,"## Keyboard shortcuts Press `←` or `→` to navigate between chapters Press `S` or `/` to search in the book Press `?` to show this help Press `Esc` to hide this help   * Auto   * Light   * Rust   * Coal   * Navy   * Ayu   # The Rust Programming Language [ ](https://doc.rust-lang.org/book/print.html ""Print this book"") [ ](https://github.com/rust-lang/book ""Git repository"") ## [Appendix A: Keywords](https://doc.rust-lang.org/book/appendix-01-keywords.html#appendix-a-keywords) The following lists contain keywords that are reserved for current or future use by the Rust language. As such, they cannot be used as identifiers (except as raw identifiers, as we discuss in the [“Raw Identifiers”](https://doc.rust-lang.org/book/appendix-01-keywords.html#raw-identifiers) section). _Identifiers_ are names of functions, variables, parameters, struct fields, modules, crates, constants, macros, static values, attributes, types, traits, or lifetimes. ### [Keywords Currently in Use](https://doc.rust-lang.org/book/appendix-01-keywords.html#keywords-currently-in-use) The following is a list of keywords currently in use, with their functionality described.   * **`as`**: Perform primitive casting, disambiguate the specific trait containing an item, or rename items in`use` statements.   * **`async`**: Return a`Future` instead of blocking the current thread.   * **`await`**: Suspend execution until the result of a`Future` is ready.   * **`break`**: Exit a loop immediately.   * **`const`**: Define constant items or constant raw pointers.   * **`continue`**: Continue to the next loop iteration.   * **`crate`**: In a module path, refers to the crate root.   * **`dyn`**: Dynamic dispatch to a trait object.   * **`else`**: Fallback for`if` and `if let` control flow constructs.   * **`enum`**: Define an enumeration.   * **`extern`**: Link an external function or variable.   * **`false`**: Boolean false literal.   * **`fn`**: Define a function or the function pointer type.   * **`for`**: Loop over ",v14_cache,HELPFUL
rust-book,https://doc.rust-lang.org/book/ch19-00-patterns.html,Patterns and Matching - The Rust Programming Language,"## Keyboard shortcuts Press `←` or `→` to navigate between chapters Press `S` or `/` to search in the book Press `?` to show this help Press `Esc` to hide this help   * Auto   * Light   * Rust   * Coal   * Navy   * Ayu   # The Rust Programming Language [ ](https://doc.rust-lang.org/book/print.html ""Print this book"") [ ](https://github.com/rust-lang/book ""Git repository"") # [Patterns and Matching](https://doc.rust-lang.org/book/ch19-00-patterns.html#patterns-and-matching) Patterns are a special syntax in Rust for matching against the structure of types, both complex and simple. Using patterns in conjunction with `match` expressions and other constructs gives you more control over a program’s control flow. A pattern consists of some combination of the following:   * Literals   * Destructured arrays, enums, structs, or tuples   * Variables   * Wildcards   * Placeholders   Some example patterns include `x`, `(a, 3)`, and `Some(Color::Red)`. In the contexts in which patterns are valid, these components describe the shape of data. Our program then matches values against the patterns to determine whether it has the correct shape of data to continue running a particular piece of code. To use a pattern, we compare it to some value. If the pattern matches the value, we use the value parts in our code. Recall the `match` expressions in Chapter 6 that used patterns, such as the coin-sorting machine example. If the value fits the shape of the pattern, we can use the named pieces. If it doesn’t, the code associated with the pattern won’t run. This chapter is a reference on all things related to patterns. We’ll cover the valid places to use patterns, the difference between refutable and irrefutable patterns, and the different kinds of pattern syntax that you might see. By the end of the chapter, you’ll know how to use patterns to express many concepts in a clear way. [ ](https://doc.rust-lang.org/book/ch18-03-oo-design-patterns.html ""Previous chapter"") [ ](https://doc.rust-lang.or",v14_cache,HELPFUL
rust-book,https://doc.rust-lang.org/book/ch07-02-defining-modules-to-control-scope-and-privacy.html,Control Scope and Privacy with Modules - The Rust Programming Language,"## Keyboard shortcuts Press `←` or `→` to navigate between chapters Press `S` or `/` to search in the book Press `?` to show this help Press `Esc` to hide this help   * Auto   * Light   * Rust   * Coal   * Navy   * Ayu   # The Rust Programming Language [ ](https://doc.rust-lang.org/book/print.html ""Print this book"") [ ](https://github.com/rust-lang/book ""Git repository"") ## [Control Scope and Privacy with Modules](https://doc.rust-lang.org/book/ch07-02-defining-modules-to-control-scope-and-privacy.html#control-scope-and-privacy-with-modules) In this section, we’ll talk about modules and other parts of the module system, namely _paths_ , which allow you to name items; the `use` keyword that brings a path into scope; and the `pub` keyword to make items public. We’ll also discuss the `as` keyword, external packages, and the glob operator. ### [Modules Cheat Sheet](https://doc.rust-lang.org/book/ch07-02-defining-modules-to-control-scope-and-privacy.html#modules-cheat-sheet) Before we get to the details of modules and paths, here we provide a quick reference on how modules, paths, the `use` keyword, and the `pub` keyword work in the compiler, and how most developers organize their code. We’ll be going through examples of each of these rules throughout this chapter, but this is a great place to refer to as a reminder of how modules work.   * **Start from the crate root** : When compiling a crate, the compiler first looks in the crate root file (usually _src/lib.rs_ for a library crate and _src/main.rs_ for a binary crate) for code to compile.   * **Declaring modules** : In the crate root file, you can declare new modules; say you declare a “garden” module with `mod garden;`. The compiler will look for the module’s code in these places:      * Inline, within curly brackets that replace the semicolon following `mod garden`     * In the file _src/garden.rs_     * In the file _src/garden/mod.rs_   * **Declaring submodules** : In any file other than the crate root, you can dec",v14_cache,HELPFUL
